"kode","nama","lat","lng","kode_kabupaten_kota"
"11.01.01",Bakongan,2.960325743420683,97.46087307098534,"11.01"
"11.01.02",Kluet Utara,3.123248075034301,97.34619985236354,"11.01"
"11.01.03",Kluet Selatan,3.043478442403592,97.42795842197049,"11.01"
"11.01.04",Labuhanhaji,3.605460156155988,97.06673616112423,"11.01"
"11.01.05",Meukek,3.562796556264275,97.17334007030601,"11.01"
"11.01.06",Samadua,3.3370795000566726,97.19048351253194,"11.01"
"11.01.07",Sawang,3.408715523206232,97.14945350939962,"11.01"
"11.01.08",Tapaktuan,3.283990204387257,97.22605954565815,"11.01"
"11.01.09",Trumon,2.6420997359801723,97.71345898309498,"11.01"
"11.01.10",Pasie Raja,3.204305373370138,97.29201652244079,"11.01"
"11.01.11",Labuhanhaji Timur,3.580888610541622,97.08914925402077,"11.01"
"11.01.12",Labuhanhaji Barat,3.6134339381140608,97.03082320468607,"11.01"
"11.01.13",Kluet Tengah,3.419149843065516,97.34243785499466,"11.01"
"11.01.14",Kluet Timur,3.1850924982689954,97.45603769716041,"11.01"
"11.01.15",Bakongan Timur,2.91159739899988,97.56020906550083,"11.01"
"11.01.16",Trumon Timur,2.8895770138279864,97.80024511897481,"11.01"
"11.01.17",Kota Bahagia,3.0110808826317452,97.56415868801407,"11.01"
"11.01.18",Trumon Tengah,2.9047625986481633,97.6615672853425,"11.01"
"11.02.01",Lawe Alas,3.424590108376518,97.61092905276188,"11.02"
"11.02.02",Lawe Sigala-Gala,3.353124300711772,97.9334429004443,"11.02"
"11.02.03",Bambel,3.4520073608517694,97.87952118347422,"11.02"
"11.02.04",Babussalam,3.490041236569496,97.64122251174231,"11.02"
"11.02.05",Badar,3.590595476505347,97.82098959379165,"11.02"
"11.02.06",Babul Makmur,3.3100622197316065,97.9699306987836,"11.02"
"11.02.07",Darul Hasanah,3.5519758889452717,97.62848757136433,"11.02"
"11.02.08",Lawe Bulan,3.4995467531969093,97.87227343401992,"11.02"
"11.02.09",Bukit Tusam,3.4264057852542256,97.88911411417507,"11.02"
"11.02.10",Semadam,3.398828646338074,97.9037291011155,"11.02"
"11.02.11",Babul Rahmah,3.301694466914889,97.69983582294071,"11.02"
"11.02.12",Ketambe,3.6616780002946716,97.58136160419876,"11.02"
"11.02.13",Deleng Pokhkisen,3.5334313999256635,97.85698123649067,"11.02"
"11.02.14",Lawe Sumur,3.4739490371180612,97.88826557939908,"11.02"
"11.02.15",Tanoh Alas,3.3541181328396723,97.6820216091209,"11.02"
"11.02.16",Leuser,3.130209520108292,97.7479697181827,"11.02"
"11.03.01",Darul Aman,4.9706854799108235,97.70072825581083,"11.03"
"11.03.02",Julok,5.035406005903556,97.60161488329368,"11.03"
"11.03.03",Idi Rayeuk,4.953970894703939,97.75848737768042,"11.03"
"11.03.04",Birem Bayeun,4.480855073989534,97.85864681149053,"11.03"
"11.03.05",Serbajadi,4.416309642020766,97.45781484209506,"11.03"
"11.03.06",Nurussalam,4.969874310533689,97.65607804332095,"11.03"
"11.03.07",Peureulak,4.763143731657305,97.85541905055068,"11.03"
"11.03.08",Rantau Selamat,4.616154695485875,97.83285519728356,"11.03"
"11.03.09",Simpang Ulim,5.107921998290001,97.5789272327035,"11.03"
"11.03.10",Ranto Peureulak,4.748290632504201,97.73847527940792,"11.03"
"11.03.11",Pante Bidari,4.820567395512265,97.45850181343047,"11.03"
"11.03.12",Madat,5.16599529244476,97.51863105617754,"11.03"
"11.03.13",Indra Makmu,4.861628440976144,97.58239773904556,"11.03"
"11.03.14",Idi Tunong,4.8761856359155935,97.72920060050366,"11.03"
"11.03.15",Banda Alam,4.807703411838141,97.65956833766275,"11.03"
"11.03.16",Peudawa,4.8842793225299195,97.82170286902962,"11.03"
"11.03.17",Peureulak Timur,4.719001711620313,97.88416235678902,"11.03"
"11.03.18",Peureulak Barat,4.851108498505467,97.86060918392512,"11.03"
"11.03.19",Sungai Raya,4.665545155174991,97.88713665245258,"11.03"
"11.03.20",Simpang Jernih,4.37255255619909,97.66968513689217,"11.03"
"11.03.21",Darul Ihsan,4.887935848001778,97.7597672434461,"11.03"
"11.03.22",Darul Falah,5.009703181765463,97.64223294403749,"11.03"
"11.03.23",Idi Timur,4.89481358796231,97.78946811047875,"11.03"
"11.03.24",Peunaron,4.628694186142575,97.57598615885232,"11.03"
"11.04.01",Linge,4.376825815637629,97.08362305500638,"11.04"
"11.04.02",Silih Nara,4.627485837876586,96.72153239103146,"11.04"
"11.04.03",Bebesen,4.637386934694997,96.80826830033767,"11.04"
"11.04.07",Pegasing,4.504243311056014,96.74788424614361,"11.04"
"11.04.08",Bintang,4.545957898467455,97.07638683965492,"11.04"
"11.04.10",Ketol,4.807690850668235,96.60745084653007,"11.04"
"11.04.11",Kebayakan,4.64693562006682,96.87613520248341,"11.04"
"11.04.12",Kute Panang,4.688635062425498,96.77309659185454,"11.04"
"11.04.13",Celala,4.559533462845313,96.69433555631184,"11.04"
"11.04.17",Laut Tawar,4.58292794630674,96.88623193157413,"11.04"
"11.04.18",Atu Lintang,4.43970027458635,96.78051772615835,"11.04"
"11.04.19",Jagong Jeget,4.371844115710902,96.73844913843212,"11.04"
"11.04.20",Bies,4.609607928148901,96.79009492557263,"11.04"
"11.04.21",Rusip Antara,4.685311187043526,96.4754385680267,"11.04"
"11.05.01",Johan Pahlawan,4.185433010104652,96.12004701555809,"11.05"
"11.05.02",Kaway XVI,4.2727923070529235,96.22238445310012,"11.05"
"11.05.03",Sungai Mas,4.6138361747149785,96.19806652133363,"11.05"
"11.05.04",Woyla,4.380920007256732,96.08658135737984,"11.05"
"11.05.05",Samatiga,4.2491702950054,96.05575049131153,"11.05"
"11.05.06",Bubon,4.303115802091566,96.11988037667902,"11.05"
"11.05.07",Arongan Lambalek,4.3585475379199465,95.94537615387681,"11.05"
"11.05.08",Pante Ceureumen,4.488662929652092,96.32048101428933,"11.05"
"11.05.09",Meureubo,4.169510324819025,96.21187747326414,"11.05"
"11.05.10",Woyla Barat,4.404537059103324,95.99471828992823,"11.05"
"11.05.11",Woyla Timur,4.460463987668394,96.0947485431241,"11.05"
"11.05.12",Panton Reu,4.433641967431559,96.20435962768991,"11.05"
"11.06.01",Lhoong,5.25676485263204,95.28925457286283,"11.06"
"11.06.02",Lhoknga,5.471103699077508,95.26398160505508,"11.06"
"11.06.03",Indrapuri,5.418115830389569,95.45697321994372,"11.06"
"11.06.04",Seulimeum,5.4748157642927575,95.62514454285245,"11.06"
"11.06.05",Montasik,5.4888939983386615,95.46049231112626,"11.06"
"11.06.06",Sukamakmur,5.430256809663597,95.36437509702421,"11.06"
"11.06.07",Darul Imarah,5.507298178025991,95.31359296384697,"11.06"
"11.06.08",Peukan Bada,5.53889101719785,95.24352566783084,"11.06"
"11.06.09",Mesjid Raya,5.58808772284219,95.5182184782344,"11.06"
"11.06.10",Ingin Jaya,5.508688427454348,95.37002123480598,"11.06"
"11.06.11",Kuta Baro,5.552895412540451,95.42733118279469,"11.06"
"11.06.12",Darussalam,5.59221036006673,95.4189205792784,"11.06"
"11.06.13",Pulo Aceh,5.673347467019837,95.09846369742988,"11.06"
"11.06.14",Lembah Seulawah,5.368409949122568,95.70867336138508,"11.06"
"11.06.15",Kota Jantho,5.186357820630744,95.68671401170326,"11.06"
"11.06.16",Kuta Cot Glie,5.315595757880853,95.48009101666382,"11.06"
"11.06.17",Kuta Malaka,5.424040944977672,95.3913313737733,"11.06"
"11.06.18",Simpang Tiga,5.446545387653632,95.3432646907603,"11.06"
"11.06.19",Darul Kamal,5.468733691114687,95.32291213178122,"11.06"
"11.06.20",Baitussalam,5.607046057859418,95.39506240934489,"11.06"
"11.06.21",Krueng Barona Jaya,5.548231479737385,95.36373696203867,"11.06"
"11.06.22",Leupung,5.34669764283266,95.30906848984647,"11.06"
"11.06.23",Blang Bintang,5.5181335457508665,95.4444973622975,"11.06"
"11.07.03",Batee,5.426099952079874,95.88704420590368,"11.07"
"11.07.04",Delima,5.339824876794976,95.90071947099193,"11.07"
"11.07.05",Geumpang,4.823825371234907,96.29042115733857,"11.07"
"11.07.06",Glumpang Tiga,5.228727922599753,96.02857485384722,"11.07"
"11.07.07",Indrajaya,5.313920481150603,95.93604423973117,"11.07"
"11.07.08",Kembang Tanjong,5.311553723270721,96.03050292046143,"11.07"
"11.07.09",Kota Sigli,5.384925052486834,95.95746030364629,"11.07"
"11.07.11",Mila,5.287109341879553,95.88581945431537,"11.07"
"11.07.12",Muara Tiga,5.500205761684011,95.80240656211635,"11.07"
"11.07.13",Mutiara,5.2869729386807895,95.97260105980148,"11.07"
"11.07.14",Padang Tiji,5.354147477072289,95.81660763495492,"11.07"
"11.07.15",Peukan Baro,5.3212790747637815,95.96358170716579,"11.07"
"11.07.16",Pidie,5.373595068862621,95.93739863886725,"11.07"
"11.07.17",Sakti,5.252995206385737,95.9269425799582,"11.07"
"11.07.18",Simpang Tiga,5.341350025664456,95.99254708637675,"11.07"
"11.07.19",Tangse,5.019731720291452,95.92759951767012,"11.07"
"11.07.21",Tiro/Truseb,5.142679534943073,95.98505681955469,"11.07"
"11.07.22",Keumala,5.222522991857191,95.86534709567982,"11.07"
"11.07.24",Mutiara Timur,5.2497574616025044,95.98980670554671,"11.07"
"11.07.25",Grong-Grong,5.3721815442996785,95.90087253662844,"11.07"
"11.07.27",Mane,4.908144845503119,96.107680735783,"11.07"
"11.07.29",Glumpang Baro,5.283111121241764,96.03579426865554,"11.07"
"11.07.31",Titeue,5.20474315097198,95.90929807963497,"11.07"
"11.08.01",Baktiya,5.091247396549464,97.41461955518227,"11.08"
"11.08.02",Dewantara,5.235637234718124,97.00922122109999,"11.08"
"11.08.03",Kuta Makmur,5.079665339307581,97.04241656653308,"11.08"
"11.08.04",Lhoksukon,5.027382995177828,97.36009956286699,"11.08"
"11.08.05",Matangkuli,5.028433225350848,97.27466739259643,"11.08"
"11.08.06",Muara Batu,5.241097938050394,96.94898296472877,"11.08"
"11.08.07",Meurah Mulia,5.052565725209109,97.19845912709323,"11.08"
"11.08.08",Samudera,5.122166775567404,97.22713575036568,"11.08"
"11.08.09",Seunuddon,5.195417575587813,97.42520251504793,"11.08"
"11.08.10",Syamtalira Aron,5.104070918069257,97.25709061572503,"11.08"
"11.08.11",Syamtalira Bayu,5.0836728601656125,97.18111029951574,"11.08"
"11.08.12",Tanah Luas,4.974120687392957,97.12184403203007,"11.08"
"11.08.13",Tanah Pasir,5.132415785347916,97.26692539341778,"11.08"
"11.08.14",Tanah Jambo Aye,5.090720117070851,97.46558732690659,"11.08"
"11.08.15",Sawang,5.040309298368418,96.8882664247323,"11.08"
"11.08.16",Nisam,5.164051613292098,97.00884542650698,"11.08"
"11.08.17",Cot Girek,4.873668870860666,97.34625479696147,"11.08"
"11.08.18",Langkahan,4.8923285908661995,97.44791423643572,"11.08"
"11.08.19",Baktiya Barat,5.130969386849153,97.34528491443457,"11.08"
"11.08.20",Paya Bakong,4.9200063347098,97.18467770252168,"11.08"
"11.08.21",Nibong,5.04212227471593,97.2237043857761,"11.08"
"11.08.22",Simpang Keuramat,5.041211321391296,97.08995854311306,"11.08"
"11.08.23",Lapang,5.144030531256372,97.29533948408937,"11.08"
"11.08.24",Pirak Timu,4.98800070024951,97.28481720195197,"11.08"
"11.08.25",Geuruedong Pase,4.969188429762684,97.03881061186542,"11.08"
"11.08.26",Banda Baro,5.188632762468248,96.9704131505406,"11.08"
"11.08.27",Nisam Antara,5.02080423940871,96.96010312943835,"11.08"
"11.09.01",Simeulue Tengah,2.5983722418242934,96.03057211255921,"11.09"
"11.09.02",Salang,2.676515646949763,95.8612832035371,"11.09"
"11.09.03",Teupah Barat,2.486370614024674,96.2249140536884,"11.09"
"11.09.04",Simeulue Timur,2.510825791749048,96.32091976341381,"11.09"
"11.09.05",Teluk Dalam,2.626619240207126,96.13174746550563,"11.09"
"11.09.06",Simeulue Barat,2.7682924284895685,95.93416489399864,"11.09"
"11.09.07",Teupah Selatan,2.316092729232349,96.49066572527968,"11.09"
"11.09.08",Alafan,2.803079149284058,95.7643059597118,"11.09"
"11.09.09",Teupah Tengah,2.4254876212728753,96.3387511815766,"11.09"
"11.09.10",Simeulue Cut,2.6067073764675945,95.94230906824367,"11.09"
"11.10.01",Pulau Banyak,2.2818307065785444,97.3809126827174,"11.10"
"11.10.02",Simpang Kanan,2.4420505394973784,98.04057909568465,"11.10"
"11.10.04",Singkil,2.3319748207906597,97.80345072450945,"11.10"
"11.10.06",Gunung Meriah,2.378809691849046,97.96410032568537,"11.10"
"11.10.09",Kota Baharu,2.4492588123172627,97.83505946061979,"11.10"
"11.10.10",Singkil Utara,2.287998514177866,97.95851853309556,"11.10"
"11.10.11",Danau Paris,2.305689260313254,98.11116714330025,"11.10"
"11.10.12",Suro Makmur,2.518840117700495,98.02967109173288,"11.10"
"11.10.13",Singkohor,2.5043548276662335,97.92132074762502,"11.10"
"11.10.14",Kuala Baru,2.370951034148627,97.72911818708397,"11.10"
"11.10.16",Pulau Banyak Barat,2.14251394874711,97.2331450466268,"11.10"
"11.11.01",Samalanga,5.126740569668036,96.3532666924156,"11.11"
"11.11.02",Jeunieb,5.088282293444354,96.48286643426573,"11.11"
"11.11.03",Peudada,5.0702678580212766,96.56984595903417,"11.11"
"11.11.04",Jeumpa,5.144540513311188,96.65621213067132,"11.11"
"11.11.05",Peusangan,5.2009432714692565,96.77080125200197,"11.11"
"11.11.06",Makmur,5.146457031612404,96.85721843914637,"11.11"
"11.11.07",Gandapura,5.224516187886631,96.88203159775203,"11.11"
"11.11.08",Pandrah,5.062213497728947,96.442986004717,"11.11"
"11.11.09",Juli,5.052140981686641,96.67895854953792,"11.11"
"11.11.10",Jangka,5.250592443239332,96.80086527250964,"11.11"
"11.11.11",Simpang Mamplam,5.092017456926265,96.4008629358037,"11.11"
"11.11.12",Peulimbang,5.035286488628618,96.50630326376199,"11.11"
"11.11.13",Kota Juang,5.19616861429606,96.71525320082037,"11.11"
"11.11.14",Kuala,5.2302163019187935,96.71863932507746,"11.11"
"11.11.15",Peusangan Siblah Krueng,5.116664640267152,96.80786710867832,"11.11"
"11.11.16",Peusangan Selatan,5.049934071341544,96.77265516915706,"11.11"
"11.11.17",Kuta Blang,5.207367197105754,96.83646383003786,"11.11"
"11.12.01",Blangpidie,3.7933931880963443,97.02180887441155,"11.12"
"11.12.02",Tangan-Tangan,3.683029731732902,96.93017806712888,"11.12"
"11.12.03",Manggeng,3.6767044138971805,97.02133268136997,"11.12"
"11.12.04",Susoh,3.7279826789811805,96.81793782414006,"11.12"
"11.12.05",Kuala Batee,3.8165613288786955,96.77498422559287,"11.12"
"11.12.06",Babah Rot,3.9044743788283585,96.70731119909006,"11.12"
"11.12.07",Setia,3.7195741224633867,96.88935098667534,"11.12"
"11.12.08",Jeumpa,3.8708883804714005,96.91902526092045,"11.12"
"11.12.09",Lembah Sabil,3.639063142820435,97.0126969682319,"11.12"
"11.13.01",Blangkejeren,3.9172013889184347,97.37772574285725,"11.13"
"11.13.02",Kutapanjang,3.8565887653003457,97.22657740539734,"11.13"
"11.13.03",Rikit Gaib,4.129590695592652,97.3194600133556,"11.13"
"11.13.04",Terangun,4.043746641833256,96.92138871452644,"11.13"
"11.13.05",Pining,4.02847611058669,97.67556138333107,"11.13"
"11.13.06",Blangpegayon,3.825198710001857,97.2866974911118,"11.13"
"11.13.07",Puteri Betung,3.7900703062300103,97.52634692784264,"11.13"
"11.13.08",Dabun Gelang,3.9589562967995766,97.52741253954198,"11.13"
"11.13.09",Blangjerango,3.95424685176027,97.16720506274066,"11.13"
"11.13.10",Teripe Jaya,4.165233988154436,96.95258259241443,"11.13"
"11.13.11",Pantan Cuaca,4.1683646361252595,97.1677373250436,"11.13"
"11.14.01",Teunom,4.488505573094216,95.85179131721529,"11.14"
"11.14.02",Krueng Sabee,4.783597349594758,95.78892593256668,"11.14"
"11.14.03",Setia Bakti,4.813358551340182,95.64196645157861,"11.14"
"11.14.04",Sampoi Niet,4.944462954874486,95.51853896481366,"11.14"
"11.14.05",Jaya,5.142238983729755,95.47252111691438,"11.14"
"11.14.06",Panga,4.636628026905586,95.80345909725871,"11.14"
"11.14.07",Indra Jaya,5.030201334562774,95.4336772377628,"11.14"
"11.14.08",Darul Hikmah,4.917477573179486,95.61876609559837,"11.14"
"11.14.09",Pasie Raya,4.604852500261526,95.94795118781158,"11.14"
"11.15.01",Kuala,4.096176045131867,96.29709465311814,"11.15"
"11.15.02",Seunagan,4.233634640663731,96.29497694773993,"11.15"
"11.15.03",Seunagan Timur,4.336710833059808,96.36809856864998,"11.15"
"11.15.04",Beutong,4.286322544310766,96.50074017647157,"11.15"
"11.15.05",Darul Makmur,4.038191627168501,96.59505036522498,"11.15"
"11.15.06",Suka Makmue,4.184857143148236,96.32504179378616,"11.15"
"11.15.07",Kuala Pesisir,4.052688869801631,96.2644003656678,"11.15"
"11.15.08",Tadu Raya,4.071103648981722,96.38984579095943,"11.15"
"11.15.09",Tripa Makmur,3.9323304770053533,96.40994931767224,"11.15"
"11.15.10",Beutong Ateuh Banggalang,4.481684590538698,96.5754659292526,"11.15"
"11.16.01",Manyak Payed,4.445320472977493,98.06906048221687,"11.16"
"11.16.02",Bendahara,4.412179449569684,98.18404797254992,"11.16"
"11.16.03",Karang Baru,4.343161061982573,98.03158259771016,"11.16"
"11.16.04",Seruway,4.34240800956503,98.21023114336258,"11.16"
"11.16.05",Kota Kualasinpang,4.285434491509804,98.06139850685001,"11.16"
"11.16.06",Kejuruan Muda,4.194871637861563,98.02562956975784,"11.16"
"11.16.07",Tamiang Hulu,4.1663964261356385,97.85356674852798,"11.16"
"11.16.08",Rantau,4.299428032041221,98.10753960596499,"11.16"
"11.16.09",Banda Mulia,4.450722640828919,98.14371070060054,"11.16"
"11.16.10",Bandar Pusaka,4.273024860821978,97.85735446530437,"11.16"
"11.16.11",Tenggulun,4.015565420398862,97.95303990119035,"11.16"
"11.16.12",Sekerak,4.3289896363475355,97.90378719865882,"11.16"
"11.17.01",Pintu Rime Gayo,4.896422002483499,96.74226446720608,"11.17"
"11.17.02",Permata,4.832486050217216,96.93680514705136,"11.17"
"11.17.03",Syiah Utama,4.71713326421965,97.16656432190572,"11.17"
"11.17.04",Bandar,4.716537586330331,96.94400727785948,"11.17"
"11.17.05",Bukit,4.7164713800404545,96.87507180646102,"11.17"
"11.17.06",Wih Pesam,4.72562431532921,96.80274580966321,"11.17"
"11.17.07",Timang Gajah,4.7644208083932025,96.75372952853314,"11.17"
"11.17.08",Bener Kelipah,4.772867715737903,96.91831446475857,"11.17"
"11.17.09",Mesidah,4.8113503670260975,97.06005096812717,"11.17"
"11.17.10",Gajah Putih,4.812227997025779,96.7847798800114,"11.17"
"11.18.01",Meureudu,5.154025380319585,96.19626889829883,"11.18"
"11.18.02",Ulim,5.195667866228568,96.27427721998207,"11.18"
"11.18.03",Jangka Buya,5.22080097144357,96.32275154145259,"11.18"
"11.18.04",Bandar Dua,5.110996588603311,96.30742882789339,"11.18"
"11.18.05",Meurah Dua,5.026429235703655,96.26161857553349,"11.18"
"11.18.06",Bandar Baru,5.18281490579991,96.09183980308325,"11.18"
"11.18.07",Panteraja,5.255300882800937,96.14549796346691,"11.18"
"11.18.08",Trienggadeng,5.219317502491425,96.17426162301287,"11.18"
"11.71.01",Baiturrahman,5.544746427390941,95.31912133538432,"11.71"
"11.71.02",Kuta Alam,5.5702762888672215,95.32987567215766,"11.71"
"11.71.03",Meuraxa,5.552477155861912,95.29481238820964,"11.71"
"11.71.04",Syiah Kuala,5.583372659959373,95.3519365456975,"11.71"
"11.71.05",Lueng Bata,5.539350207104894,95.33489166066951,"11.71"
"11.71.06",Kuta Raja,5.568623873165019,95.3145383086782,"11.71"
"11.71.07",Banda Raya,5.52724264490872,95.31448527119286,"11.71"
"11.71.08",Jaya Baru,5.5362091161643585,95.29674916762218,"11.71"
"11.71.09",Ulee Kareng,5.548313249334471,95.34867298989812,"11.71"
"11.72.01",Sukakarya,5.87095433096962,95.32209270007947,"11.72"
"11.72.02",Sukajaya,5.838900769029964,95.34467410505266,"11.72"
"11.72.03",Sukamakmue,5.832969505934157,95.28202433060547,"11.72"
"11.73.01",Muara Dua,5.1599576902369195,97.12540934785947,"11.73"
"11.73.02",Banda Sakti,5.189506164657166,97.13560373968804,"11.73"
"11.73.03",Blang Mangat,5.121508535749108,97.13738546907531,"11.73"
"11.73.04",Muara Satu,5.204573653865614,97.07145360781958,"11.73"
"11.74.01",Langsa Timur,4.4716582358613595,98.03117091603099,"11.74"
"11.74.02",Langsa Barat,4.509613227203461,97.99594518958361,"11.74"
"11.74.03",Langsa Kota,4.471390419878753,97.97496203553033,"11.74"
"11.74.04",Langsa Lama,4.448278621635479,97.96011953476372,"11.74"
"11.74.05",Langsa Baro,4.48932015540332,97.92117672821583,"11.74"
"11.75.01",Simpang Kiri,2.70945080140286,98.0109919316745,"11.75"
"11.75.02",Penanggalan,2.6392111513033147,98.05507579003412,"11.75"
"11.75.03",Rundeng,2.697892397644965,97.84512129537887,"11.75"
"11.75.04",Sultan Daulat,2.829605272099014,97.93026012509432,"11.75"
"11.75.05",Longkib,2.5782094511085663,97.87949468939468,"11.75"
"12.01.01",Barus,2.02201784764365,98.41001473296731,"12.01"
"12.01.02",Sorkam,1.920075363119896,98.6398550938643,"12.01"
"12.01.03",Pandan,1.6918585119530372,98.84236741448073,"12.01"
"12.01.04",Pinangsori,1.5475757741203926,98.88005205742648,"12.01"
"12.01.05",Manduamas,2.179252107075841,98.2264206694649,"12.01"
"12.01.06",Kolang,1.8721887210474843,98.70764564120381,"12.01"
"12.01.07",Tapian Nauli,1.713706501693494,98.62728612510058,"12.01"
"12.01.08",Sibabangun,1.580013157473398,98.99840317229832,"12.01"
"12.01.09",Sosorgadong,2.016214442052424,98.52705963626833,"12.01"
"12.01.10",Sorkam Barat,1.9200248898328527,98.56351915903554,"12.01"
"12.01.11",Sirandorung,2.107928560136965,98.32576836592868,"12.01"
"12.01.12",Andam Dewi,2.069604812231489,98.40483823289354,"12.01"
"12.01.13",Sitahuis,1.8116509549268551,98.8079918534811,"12.01"
"12.01.14",Tukka,1.698068058202006,98.9156283971526,"12.01"
"12.01.15",Badiri,1.5751192460605963,98.8323391494087,"12.01"
"12.01.16",Pasaribu Tobing,1.9802953134690726,98.6202156186047,"12.01"
"12.01.17",Barus Utara,2.051281164830602,98.43723839283895,"12.01"
"12.01.18",Suka Bangun,1.4548597959364826,98.92488813478937,"12.01"
"12.01.19",Lumut,1.504998240274803,98.88634467515458,"12.01"
"12.01.20",Sarudik,1.7384141254199084,98.83199891340355,"12.01"
"12.02.01",Tarutung,2.0277323024362195,98.98101353323,"12.02"
"12.02.02",Siatas Barita,2.0057583007598945,99.03966993389088,"12.02"
"12.02.03",Adiankoting,1.8753997015100148,98.90751960659921,"12.02"
"12.02.04",Sipoholon,2.0647028509407868,98.91667605749464,"12.02"
"12.02.05",Pahae Julu,1.8816864036908074,99.05454910821051,"12.02"
"12.02.06",Pahae Jae,1.8202771701164553,99.12133611457034,"12.02"
"12.02.07",Simangumban,1.7714043523993248,99.20468055283585,"12.02"
"12.02.08",Purbatua,1.7239917336322257,99.06246851444912,"12.02"
"12.02.09",Siborongborong,2.2203399944763818,99.03863532657073,"12.02"
"12.02.10",Pagaran,2.1839741224991047,98.88162761775428,"12.02"
"12.02.11",Parmonangan,2.0545171724784757,98.78532131471503,"12.02"
"12.02.12",Sipahutar,2.1327038845627246,99.13357479193748,"12.02"
"12.02.13",Pangaribuan,1.9544159665878804,99.20443110897118,"12.02"
"12.02.14",Garoga,2.028849123623209,99.35282514751424,"12.02"
"12.02.15",Muara,2.35149982001044,98.93263041574572,"12.02"
"12.03.01",Angkola Barat,1.4183241799593918,99.1649499874144,"12.03"
"12.03.02",Batang Toru,1.5579412503578003,99.08713980341994,"12.03"
"12.03.03",Angkola Timur,1.478600040034655,99.3272320436621,"12.03"
"12.03.04",Sipirok,1.6006824909954973,99.29842746888414,"12.03"
"12.03.05",Saipar Dolok Hole,1.8126023032531298,99.4279612818442,"12.03"
"12.03.06",Angkola Selatan,1.254620806221415,99.15211262516691,"12.03"
"12.03.07",Batang Angkola,1.2291473178308303,99.28387421568708,"12.03"
"12.03.14",Arse,1.7024493307512738,99.35373384688118,"12.03"
"12.03.20",Marancar,1.5105951744878847,99.17306008804901,"12.03"
"12.03.21",Sayur Matinggi,1.1428254131330435,99.34826008015595,"12.03"
"12.03.22",Aek Bilah,1.9806819590099292,99.51056257842568,"12.03"
"12.03.29",Muara Batang Toru,1.385952759020935,98.9051193714537,"12.03"
"12.03.30",Tano Tombangan Angkola,1.0510534371602098,99.38989471029377,"12.03"
"12.03.31",Angkola Sangkunur,1.3719016971292244,99.04022805917567,"12.03"
"12.03.32",Angkola Muara Tais,1.3086585917898232,99.30218180015167,"12.03"
"12.04.05",Hiliduho,1.238936139509178,97.52525574894439,"12.04"
"12.04.06",Gido,1.1233398422367877,97.72702478173736,"12.04"
"12.04.10",Idanogawo,1.044109612611481,97.78900425846213,"12.04"
"12.04.11",Bawolato,0.9784230266776474,97.8665329387236,"12.04"
"12.04.20",Hiliserangkai,1.1505280172120314,97.60456339755488,"12.04"
"12.04.21",Botomuzoi,1.170661084205272,97.53969412788695,"12.04"
"12.04.27",Ulugawo,0.9764642891715772,97.72389833347818,"12.04"
"12.04.28",Ma'U,1.0610013637045996,97.64329042638262,"12.04"
"12.04.29",Somolo-Molo,1.0328822209690804,97.67885379854717,"12.04"
"12.04.35",Sogae'Adu,1.0788621363003899,97.74176984431033,"12.04"
"12.05.01",Bahorok,3.473948933583928,98.08980043921584,"12.05"
"12.05.02",Salapian,3.424816932547489,98.3163801170106,"12.05"
"12.05.03",Kuala,3.4642681524241548,98.38610931565597,"12.05"
"12.05.04",Sei Bingai,3.3825441738190443,98.45472801056658,"12.05"
"12.05.05",Binjai,3.66399293973856,98.45935956476286,"12.05"
"12.05.06",Selesai,3.6137483219161637,98.40028522828118,"12.05"
"12.05.07",Stabat,3.7335681888019354,98.46134778733655,"12.05"
"12.05.08",Wampu,3.697877075213677,98.33112356713842,"12.05"
"12.05.09",Secanggang,3.864046740169952,98.54279142753192,"12.05"
"12.05.10",Hinai,3.8332889332272995,98.42850827320743,"12.05"
"12.05.11",Tanjung Pura,3.9607814507643875,98.47627910539666,"12.05"
"12.05.12",Padang Tualang,3.8065057723815006,98.32555247249867,"12.05"
"12.05.13",Gebang,3.9750697085616933,98.37707423067117,"12.05"
"12.05.14",Babalan,4.031855296224649,98.33510601631612,"12.05"
"12.05.15",Pangkalan Susu,4.146771373561522,98.19776811892713,"12.05"
"12.05.16",Besitang,4.009197345784487,98.10403484147781,"12.05"
"12.05.17",Sei Lepan,3.8704470865168603,98.11336382353048,"12.05"
"12.05.18",Berandan Barat,4.030094286947365,98.25136495159845,"12.05"
"12.05.19",Batang Serangan,3.6952354067724618,98.02694282873317,"12.05"
"12.05.20",Sawit Seberang,3.823106664448735,98.23463110101048,"12.05"
"12.05.21",Sirapit,3.581301382098595,98.30191597449961,"12.05"
"12.05.22",Kutambaru,3.330914394045168,98.26363964766493,"12.05"
"12.05.23",Pematang Jaya,4.242119445074758,98.15764061395714,"12.05"
"12.06.01",Kabanjahe,3.1050199104790766,98.47433943839908,"12.06"
"12.06.02",Berastagi,3.1910374091739717,98.51834772532648,"12.06"
"12.06.03",Barusjahe,3.1335635946411218,98.57959177551217,"12.06"
"12.06.04",Tigapanah,3.062358651388183,98.48594420961665,"12.06"
"12.06.05",Merek,2.9423907699020955,98.49252856980505,"12.06"
"12.06.06",Munte,3.058716243785467,98.37923121061479,"12.06"
"12.06.07",Juhar,2.999067963778727,98.29583431404268,"12.06"
