"kode","nama","lat","lng","kode_kecamatan"
"11.01.01.2001",Keude Bakongan,2.931094803160483,97.48458404258515,"11.01.01"
"11.01.01.2002",Ujong Mangki,2.9527245335971086,97.43761867741745,"11.01.01"
"11.01.01.2003",Ujong Padang,2.9622684024777572,97.47312231864314,"11.01.01"
"11.01.01.2004",Gampong Drien,2.988566771211417,97.47295391780203,"11.01.01"
"11.01.01.2015",Darul Ikhsan,2.9230817666305313,97.4823028983678,"11.01.01"
"11.01.01.2016",Padang Beurahan,2.937177480439262,97.47204256675045,"11.01.01"
"11.01.01.2017",Gampong Baro,2.922065810453242,97.49856839320057,"11.01.01"
"11.01.02.2001",Fajar Harapan,3.1270457497256343,97.31522744914469,"11.01.02"
"11.01.02.2002",Krueng Batee,3.110387050251406,97.31758516743746,"11.01.02"
"11.01.02.2003",Pasi Kuala Asahan,3.1199048773598945,97.30183383799212,"11.01.02"
"11.01.02.2004",Gunong Pulo,3.136355845251368,97.34081480666063,"11.01.02"
"11.01.02.2005",Pulo Ie I,3.105608925693741,97.3325875332847,"11.01.02"
"11.01.02.2006",Jambo Manyang,3.095464426989236,97.32576790737164,"11.01.02"
"11.01.02.2007",Simpang Empat,3.086016213571683,97.3320113569481,"11.01.02"
"11.01.02.2008",Limau Purut,3.0877398220883174,97.34691552789268,"11.01.02"
"11.01.02.2009",Pulo Kambing,3.1008252768356535,97.35905559386693,"11.01.02"
"11.01.02.2010",Kampung Paya,3.111444082200715,97.36538833785245,"11.01.02"
"11.01.02.2011",Krueng Batu,3.1144969344486326,97.3496672706651,"11.01.02"
"11.01.02.2012",Krueng Kluet,3.1219364670140357,97.36892304244007,"11.01.02"
"11.01.02.2013",Alur Mas,3.1569182597290504,97.36663856012956,"11.01.02"
"11.01.02.2014",Kampung Tinggi,3.1283025558444857,97.37604411312763,"11.01.02"
"11.01.02.2015",Ruak,3.133503820895572,97.38464689178751,"11.01.02"
"11.01.02.2016",Simpang Lhee,3.083437879288497,97.3217747467295,"11.01.02"
"11.01.02.2017",Suaq Geuringgeng,3.085371340160963,97.3173581598015,"11.01.02"
"11.01.02.2018",Pasi Kuala Ba'U,3.091123974154729,97.31022017532315,"11.01.02"
"11.01.02.2019",Kedai Padang,3.0757938696381557,97.31650537598631,"11.01.02"
"11.01.02.2020",Kotafajar,3.0930705059481562,97.34356887352756,"11.01.02"
"11.01.02.2021",Gunung Pudung,3.1490344844161116,97.38625912872075,"11.01.02"
"11.01.03.2001",Suaq Bakung,3.051898842842367,97.32456488311041,"11.01.03"
"11.01.03.2002",Rantau Binuang,3.0627242012064393,97.32344249797116,"11.01.03"
"11.01.03.2003",Barat Daya,3.0547215060162385,97.33282237182632,"11.01.03"
"11.01.03.2004",Sialang,3.060201146728973,97.32835072017564,"11.01.03"
"11.01.03.2005",Kapeh,3.0625435887520314,97.33629803073791,"11.01.03"
"11.01.03.2006",Pulo Ie,3.0686406810151623,97.33625821152673,"11.01.03"
"11.01.03.2007",Kedai Runding,3.0666829938643447,97.34934581854331,"11.01.03"
"11.01.03.2008",Kedai Kandang,3.064726193726217,97.3235151391636,"11.01.03"
"11.01.03.2009",Gampong Luar,3.0647251102859836,97.32701063299596,"11.01.03"
"11.01.03.2010",Ujung,3.0661216198666374,97.33043140050975,"11.01.03"
"11.01.03.2011",Jua,3.0698944880274595,97.3289425062483,"11.01.03"
"11.01.03.2012",Pasi Meurapat,3.0709321985902274,97.32327419617269,"11.01.03"
"11.01.03.2013",Ujung Pasir,3.079104966496413,97.32865997600044,"11.01.03"
"11.01.03.2014",Geulumbuk,3.074904430721587,97.33699303596727,"11.01.03"
"11.01.03.2015",Pasie Lembang,3.0413674832677233,97.440956821794,"11.01.03"
"11.01.03.2016",Ujung Padang,3.0340534666066965,97.3435584693353,"11.01.03"
"11.01.03.2017",Indra Damai,3.050785170215211,97.35528245085618,"11.01.03"
"11.01.04.2001",Bakau Hulu,3.5491099624676394,97.01583946913013,"11.01.04"
"11.01.04.2002",Padang Bakau,3.538594175451882,97.00796036289431,"11.01.04"
"11.01.04.2003",Manggis Harapan,3.5556849913348603,97.00966717086243,"11.01.04"
"11.01.04.2004",Pasar Lama,3.548755102662544,96.99729515189485,"11.01.04"
"11.01.04.2005",Apha,3.552759322920232,96.99564304377961,"11.01.04"
"11.01.04.2006",Ujung Batu,3.559670392982872,97.00273527209622,"11.01.04"
"11.01.04.2007",Pawoh,3.556357636285513,96.99062757519317,"11.01.04"
"11.01.04.2008",Dalam,3.558624439348514,96.99295885691242,"11.01.04"
"11.01.04.2009",Kota Palak,3.5600666976649236,96.99324992440445,"11.01.04"
"11.01.04.2010",Cacang,3.5615662422066934,96.99822277401081,"11.01.04"
"11.01.04.2011",Tengah Pisang,3.5634662971811704,96.99505232869555,"11.01.04"
"11.01.04.2012",Pisang,3.6179754259337957,97.084535286239,"11.01.04"
"11.01.04.2013",Hulu Pisang,3.5781942624446827,97.00385224094875,"11.01.04"
"11.01.04.2014",Tengah Baru,3.576336609086234,96.99483132885497,"11.01.04"
"11.01.04.2015",Lembah Baru,3.5589976923248194,96.98317081968004,"11.01.04"
"11.01.04.2016",Padang Baru,3.561204513315683,96.98222892475246,"11.01.04"
"11.01.05.2001",Kuta Buloh Ii,3.4721808379483083,97.05573436327087,"11.01.05"
"11.01.05.2002",Kuta Buloh I,3.474926412326493,97.06039410357619,"11.01.05"
"11.01.05.2003",Ie Dingen,3.4787863974087854,97.07261412773012,"11.01.05"
"11.01.05.2004",Drien Jalo,3.485707654664396,97.08217769183292,"11.01.05"
"11.01.05.2005",Jambo Papeun,3.5753839171151722,97.19011635786138,"11.01.05"
"11.01.05.2006",Buket Meuh,3.536140129001758,97.08461085449447,"11.01.05"
"11.01.05.2007",Blang Kuala,3.4813415123272793,97.04857635997556,"11.01.05"
"11.01.05.2008",Rot Teungoh,3.4882474661941827,97.05929931510397,"11.01.05"
"11.01.05.2009",Alue Baro,3.504293947364194,97.06496661512871,"11.01.05"
"11.01.05.2010",Ladang Tuha,3.4954194010045216,97.04919973053345,"11.01.05"
"11.01.05.2011",Lhok Mamplam,3.4984866772160292,97.04130539991822,"11.01.05"
"11.01.05.2012",Arun Tunggai,3.4668236002935005,97.05292316844364,"11.01.05"
"11.01.05.2013",Blang Teungoh,3.4693643703838823,97.07811712346806,"11.01.05"
"11.01.05.2014",Blang Bladeh,3.4678402946651525,97.06126552403833,"11.01.05"
"11.01.05.2015",Ie Buboh,3.461775447977529,97.08352451973838,"11.01.05"
"11.01.05.2016",Keude Meukek,3.4590322805643097,97.05416037316365,"11.01.05"
"11.01.05.2017",Kuta Baro,3.460146652879944,97.06179829948827,"11.01.05"
"11.01.05.2018",Tanjung Harapan,3.452339591128813,97.0673589864081,"11.01.05"
"11.01.05.2019",Labuhan Tarok,3.448980606788918,97.08157103857194,"11.01.05"
"11.01.05.2020",Lhok Aman,3.4302503856753286,97.08029780411074,"11.01.05"
"11.01.05.2021",Alue Meutuah,3.43082284578106,97.09288334086338,"11.01.05"
"11.01.05.2022",Ladang Baro,3.442410186346373,97.08852218802181,"11.01.05"
"11.01.05.2023",Labuhan Tarok Ii,3.4363329363503476,97.06959581589179,"11.01.05"
"11.01.06.2001",Dalam,3.3446981536325344,97.16138316300086,"11.01.06"
"11.01.06.2002",Subarang,3.34317100576447,97.21212637268826,"11.01.06"
"11.01.06.2003",Kuta Baru,3.326054556633909,97.15989650600092,"11.01.06"
"11.01.06.2004",Gunung Ketek,3.3616847059497963,97.2050291178111,"11.01.06"
"11.01.06.2005",Ladang Panton Luas,3.3255749217990087,97.1500931925499,"11.01.06"
"11.01.06.2006",Madat,3.3210237446584525,97.15459390860329,"11.01.06"
"11.01.06.2007",Alur Seumerah,3.334968241927304,97.15083655225475,"11.01.06"
"11.01.06.2008",Tengah,3.328153872077497,97.1561759717445,"11.01.06"
"11.01.06.2009",Gunung Cut,3.3211963807457074,97.13120064128132,"11.01.06"
"11.01.06.2010",Alur Pinang,3.326838906399222,97.13938323934228,"11.01.06"
"11.01.06.2011",Kuta Blang,3.336861198410199,97.13681823317026,"11.01.06"
"11.01.06.2012",Batee Tunggai,3.3511632278754475,97.1396262839213,"11.01.06"
"11.01.06.2013",Ujung Tanah,3.2972390469425488,97.15348534643869,"11.01.06"
"11.01.06.2014",Ujung Kampung,3.3081971414746407,97.14977855301457,"11.01.06"
"11.01.06.2015",Jilatang,3.3104985222080674,97.14870311377653,"11.01.06"
"11.01.06.2016",Luar,3.3061013040801153,97.1489264884938,"11.01.06"
"11.01.06.2017",Lubuk Layu,3.3074071786035635,97.19291317680039,"11.01.06"
"11.01.06.2018",Suaq Hulu,3.3085924374965874,97.1549460194099,"11.01.06"
"11.01.06.2019",Tampang,3.3076097937857836,97.14664155502528,"11.01.06"
"11.01.06.2020",Payonan Gadang,3.3010875923263723,97.15839083579264,"11.01.06"
"11.01.06.2021",Gadang,3.3148549220888532,97.14345981545956,"11.01.06"
"11.01.06.2022",Baru,3.3141803862172075,97.14623109017654,"11.01.06"
"11.01.06.2023",Ladang Kasik Putih,3.32251004191606,97.14282361059433,"11.01.06"
"11.01.06.2024",Air Sialang Hilir,3.3144375951538514,97.15005063421629,"11.01.06"
"11.01.06.2025",Air Sialang Hulu,3.3127660758394364,97.15612024430926,"11.01.06"
"11.01.06.2026",Air Sialang Tengah,3.326766534900388,97.20705535565921,"11.01.06"
"11.01.06.2027",Balai,3.3204457018403923,97.14892691610233,"11.01.06"
"11.01.06.2028",Arafah,3.3039992441857056,97.14993863301407,"11.01.06"
"11.01.07.2001",Sikulat,3.3967089466471205,97.10072631174137,"11.01.07"
"11.01.07.2002",Sawang I,3.38635340880973,97.09849536345163,"11.01.07"
"11.01.07.2003",Meuligo,3.3974201973507214,97.09481082441621,"11.01.07"
"11.01.07.2004",Lhok Pawoh,3.3629031367919415,97.13066959190374,"11.01.07"
"11.01.07.2005",Sawang Ii,3.377693431513252,97.10380919782764,"11.01.07"
"11.01.07.2006",Ujung Karang,3.37543904026614,97.11781884787898,"11.01.07"
"11.01.07.2007",Trieng Meuduro Baroh,3.3950717323826405,97.10628873484991,"11.01.07"
"11.01.07.2008",Trieng Meuduro Tunong,3.398270080337559,97.11572306189855,"11.01.07"
"11.01.07.2009",Panton Luas,3.3923416576150047,97.16289671840617,"11.01.07"
"11.01.07.2010",Simpang Tiga,3.410757399120405,97.10402550265798,"11.01.07"
"11.01.07.2011",Kuta Baro,3.4077083803553423,97.08916482193032,"11.01.07"
"11.01.07.2012",Blang Geulinggang,3.4036057999995415,97.09583798792549,"11.01.07"
"11.01.07.2013",Mutiara,3.4411445189575534,97.15308766445821,"11.01.07"
"11.01.07.2014",Ujung Padang,3.40413079195043,97.08591428088342,"11.01.07"
"11.01.07.2015",Sawang Ba'U,3.4117695965072072,97.08128676611625,"11.01.07"
"11.01.08.2001",Lhok Keutapang,3.2644477145844135,97.17074299649238,"11.01.08"
"11.01.08.2002",Hilir,3.2636680607993633,97.17545422066114,"11.01.08"
"11.01.08.2003",Padang,3.2577127490933746,97.18004949003182,"11.01.08"
"11.01.08.2004",Hulu,3.2615713509554496,97.18288776686613,"11.01.08"
"11.01.08.2005",Jambo Apha,3.271999426411425,97.18052940251862,"11.01.08"
"11.01.08.2006",Tepi Air,3.2595294237877224,97.18306836303984,"11.01.08"
"11.01.08.2007",Pasar,3.2564678013196997,97.18320011274024,"11.01.08"
"11.01.08.2008",Lhok Bengkuang,3.274018113157383,97.19129005024674,"11.01.08"
"11.01.08.2009",Panton Luas,3.311035995994465,97.2300434184513,"11.01.08"
"11.01.08.2010",Gunung Kerambil,3.2900004279931236,97.16138369774933,"11.01.08"
"11.01.08.2011",Air Berudang,3.2782587089619515,97.168222903562,"11.01.08"
"11.01.08.2012",Batu Itam,3.276185403785816,97.22377168504518,"11.01.08"
"11.01.08.2013",Panjupian,3.2666163794486733,97.23637149641274,"11.01.08"
"11.01.08.2014",Lhok Rukam,3.2684745414903795,97.24683366205394,"11.01.08"
"11.01.08.2015",Air Pinang,3.2691720164088736,97.25831837149788,"11.01.08"
"11.01.08.2016",Lhok Bengkuang Timur,3.27237770467342,97.20224762433048,"11.01.08"
"11.01.09.2001",Keude Trumon,2.795277212709321,97.67287748846647,"11.01.09"
"11.01.09.2002",Ujong Tanoh,2.8264828501066432,97.6572237194647,"11.01.09"
"11.01.09.2003",Sigleng,2.8718251999033186,97.63040205576955,"11.01.09"
"11.01.09.2004",Ie Meudama,2.760148036929071,97.69191282996081,"11.01.09"
"11.01.09.2005",Teupin Tinggi,2.6999196506421277,97.7181303570377,"11.01.09"
"11.01.09.2006",Kuta Baro,2.8463343623698165,97.61803902275953,"11.01.09"
"11.01.09.2007",Panton Bilie,2.874245457509447,97.60679560630948,"11.01.09"
"11.01.09.2012",Kuta Padang,2.6292953607166085,97.72352594828601,"11.01.09"
"11.01.09.2013",Raket,2.466131781277474,97.69206325550799,"11.01.09"
"11.01.09.2014",Gampong Teungoh,2.552149952986545,97.75486604226992,"11.01.09"
"11.01.09.2015",Seuneubok Jaya,2.746840834340576,97.71436595287344,"11.01.09"
"11.01.09.2016",Padang Harapan,2.848768866460532,97.66366662555849,"11.01.09"
"11.01.10.2001",Ladang Teungoh,3.2178680736224736,97.28737159096953,"11.01.10"
"11.01.10.2002",Pucok Krueng,3.2264345962291694,97.28122041315798,"11.01.10"
"11.01.10.2003",Silolo,3.2050923569228758,97.30282779611828,"11.01.10"
"11.01.10.2004",Kampung Baru,3.166268750614204,97.29528512853898,"11.01.10"
"11.01.10.2005",Panton Bili,3.2144212528813108,97.2938601583367,"11.01.10"
"11.01.10.2006",Paya Ateuk,3.1877216792508785,97.3067245433919,"11.01.10"
"11.01.10.2007",Ladang Tuha,3.2030421269524187,97.27423097443584,"11.01.10"
"11.01.10.2008",Mata Ie,3.2108729906649973,97.27104991753907,"11.01.10"
"11.01.10.2009",Ujong Batee,3.2537996783218923,97.27292586411721,"11.01.10"
"11.01.10.2010",Lhok Sialang Cut,3.1755020462375447,97.31414936409914,"11.01.10"
"11.01.10.2011",Seuneubok,3.183273649009629,97.2847534678108,"11.01.10"
"11.01.10.2012",Ie Mirah,3.1557952850519984,97.32323750274139,"11.01.10"
"11.01.10.2013",Pasie Rasian,3.1505182139927816,97.29159666482012,"11.01.10"
"11.01.10.2014",Ujung Padang Rasian,3.15616385067163,97.30549267065075,"11.01.10"
"11.01.10.2015",Krueng Kalee,3.176452042633776,97.30482645055852,"11.01.10"
"11.01.10.2016",Lhok Sialang Rayeuk,3.1676734828993354,97.32039368473127,"11.01.10"
"11.01.10.2017",Gampong Baro,3.189011057209481,97.29418816836272,"11.01.10"
"11.01.10.2018",Teupin Gajah,3.1725578911138457,97.28889504975562,"11.01.10"
"11.01.10.2019",Ujung Padang Asahan,3.1400376334063833,97.3080975939891,"11.01.10"
"11.01.10.2020",Pulo Ie Ii,3.145489126082953,97.32737041615395,"11.01.10"
"11.01.10.2021",Pante Raja,3.1939989853179185,97.27852339358512,"11.01.10"
"11.01.11.2001",Tengah Peulumat,3.5089394670599034,97.03036517272089,"11.01.11"
"11.01.11.2002",Paya Peulumat,3.502204911221638,97.02792960289338,"11.01.11"
"11.01.11.2003",Padang Peulumat,3.507183633758736,97.0383117045401,"11.01.11"
"11.01.11.2004",Aur Peulumat,3.5145575636697366,97.03219702433414,"11.01.11"
"11.01.11.2005",Limau Saring,3.5069389470604118,97.04595858478211,"11.01.11"
"11.01.11.2006",Beutong,3.517789366285446,97.0353175380091,"11.01.11"
"11.01.11.2007",Peuneulop,3.5097416236942984,97.04902835428481,"11.01.11"
"11.01.11.2008",Gunung Rotan,3.5937091457094814,97.10264016606077,"11.01.11"
"11.01.11.2009",Keumumu Hilir,3.5232691442091464,97.01961475211996,"11.01.11"
"11.01.11.2010",Keumumu Hulu,3.5328854947747805,97.03081819855277,"11.01.11"
"11.01.11.2011",Keumumu Seberang,3.545295483651303,97.02462450193642,"11.01.11"
"11.01.11.2012",Sawang Indah,3.530773920840839,97.00971828633037,"11.01.11"
"11.01.12.2001",Tutong,3.572764080842295,96.98254821725125,"11.01.12"
"11.01.12.2002",Teungoh Iboh,3.576657127146975,96.98190760252729,"11.01.12"
"11.01.12.2003",Peulokan,3.57984233756474,96.97775548478515,"11.01.12"
"11.01.12.2004",Kuta Iboh,3.568680541892404,96.97055131874384,"11.01.12"
"11.01.12.2005",Ujung Padang,3.565280356014886,96.9766606318174,"11.01.12"
"11.01.12.2006",Blang Baru,3.5763848437019763,96.95835996554102,"11.01.12"
"11.01.12.2007",Blang Poroh,3.574998129818288,96.96719554376271,"11.01.12"
"11.01.12.2008",Pulo Ie,3.575275066835196,96.94778754870441,"11.01.12"
"11.01.12.2009",Suak Lokan,3.582453525743317,96.9499315349276,"11.01.12"
"11.01.12.2010",Iku Lhueng,3.588052791207471,96.9534169794339,"11.01.12"
"11.01.12.2011",Kuta Trieng,3.5946399535840152,96.96977591116696,"11.01.12"
"11.01.12.2012",Pante Geulima,3.590899699384016,96.95798970066416,"11.01.12"
"11.01.12.2013",Panton Pawoh,3.6105015710465445,96.99075723798232,"11.01.12"
"11.01.12.2014",Batee Meucanang,3.6262495126077514,97.06448240264135,"11.01.12"
"11.01.12.2015",Panton Rubek,3.6072459958472547,96.96817116372907,"11.01.12"
"11.01.13.2001",Koto,3.3374256370876894,97.40376852334767,"11.01.13"
"11.01.13.2002",Alur Keujrun,3.4157728486665575,97.29416505450563,"11.01.13"
"11.01.13.2003",Jambo Papan,3.1809652487489486,97.37754055349579,"11.01.13"
"11.01.13.2004",Malaka,3.1987008820648324,97.37369579793967,"11.01.13"
"11.01.13.2005",Koto Indarung,3.18920172760403,97.3963964302585,"11.01.13"
"11.01.13.2006",Siurai-Urai,3.2114914170395807,97.40490875329738,"11.01.13"
"11.01.13.2007",Kampung Sawah,3.515084287896822,97.39019709027822,"11.01.13"
"11.01.13.2008",Kampung Padang,3.2365511511565805,97.36268223051466,"11.01.13"
"11.01.13.2009",Pulo Air,3.2397235383679828,97.35373380768611,"11.01.13"
"11.01.13.2010",Lawe Melang,3.246656243371882,97.40043987653718,"11.01.13"
"11.01.13.2011",Mersak,3.2403185975222715,97.34228950137012,"11.01.13"
"11.01.13.2012",Simpang Dua,3.2324388440213156,97.32107853109747,"11.01.13"
"11.01.13.2013",Simpang Tiga,3.1876523486636374,97.33923664851042,"11.01.13"
"11.01.14.2001",Paya Dapur,3.108346161362174,97.4114576837082,"11.01.14"
"11.01.14.2002",Sapik,3.080645146735478,97.37242311013911,"11.01.14"
"11.01.14.2003",Alai,3.0908972683843787,97.38262032044113,"11.01.14"
"11.01.14.2004",Durian Kawan,3.0846704910953555,97.4096836464607,"11.01.14"
"11.01.14.2005",Lawe Sawah,3.147400880504046,97.43367007539283,"11.01.14"
"11.01.14.2006",Lawe Buluh Didi,3.1334105879748053,97.41771894721998,"11.01.14"
"11.01.14.2007",Pucuk Lembang,3.161069961223057,97.48884054702296,"11.01.14"
"11.01.14.2008",Paya Laba,3.0739078038379977,97.36718220587983,"11.01.14"
"11.01.14.2009",Lawe Cimanok,3.275327483470287,97.43186531087782,"11.01.14"
"11.01.15.2001",Pasie Seubadeh,2.892084271737561,97.54534800985361,"11.01.15"
"11.01.15.2002",Ladang Rimba,2.9138370065455486,97.54099597500623,"11.01.15"
"11.01.15.2003",Ujong Pulo Rayeuk,2.8990942204388013,97.53161008857879,"11.01.15"
"11.01.15.2004",Sawah Tingkeum,2.9054465178268924,97.57115239025494,"11.01.15"
"11.01.15.2005",Simpang,2.9242393891671052,97.56834099652745,"11.01.15"
"11.01.15.2006",Ujong Pulo Cut,2.911564691854361,97.51492827587063,"11.01.15"
"11.01.15.2008",Seuleukat,2.9101064830368157,97.59167236340318,"11.01.15"
"11.01.16.2005",Pinto Rimba,2.8952668330874047,97.73019201317486,"11.01.16"
"11.01.16.2006",Krueng Luas,2.858729859617001,97.76033822956624,"11.01.16"
"11.01.16.2007",Jambo Dalem,2.912765952745687,97.78722217017423,"11.01.16"
"11.01.16.2008",Kapa Sesak,2.908495087489221,97.8496035906436,"11.01.16"
"11.01.16.2009",Seuneubok Punto,2.8419644951105303,97.77307491996476,"11.01.16"
"11.01.16.2010",Seuneubok Pusaka,2.8204397024404777,97.74041779246024,"11.01.16"
"11.01.16.2011",Alur Bujok,2.8313346707559695,97.78753668321872,"11.01.16"
"11.01.16.2012",Titi Poben,2.8100983800050927,97.78103788518541,"11.01.16"
"11.01.17.2001",Buket Gadeng,2.9914893124147297,97.49169956319658,"11.01.17"
"11.01.17.2002",Rambong,2.977092211508505,97.52056423545807,"11.01.17"
"11.01.17.2003",Seuneubok Keuranji,3.015202644579264,97.51162550685719,"11.01.17"
"11.01.17.2004",Seuneubok Alur Buloh,2.9599473310827773,97.58400847608111,"11.01.17"
"11.01.17.2005",Ujong Tanoh,2.9770952355516993,97.54756344636215,"11.01.17"
"11.01.17.2006",Ujong Gunong Cut,2.9449798904007456,97.5267710319697,"11.01.17"
"11.01.17.2007",Ujong Gunung Rayeuk,2.988514343544192,97.53170994066619,"11.01.17"
"11.01.17.2008",Beutong,3.038124052718576,97.54195653047304,"11.01.17"
"11.01.17.2009",Jambo Keupok,3.054072408629596,97.58382344504565,"11.01.17"
"11.01.17.2010",Alurduamas,3.0082012904602067,97.60684626711505,"11.01.17"
"11.01.18.2001",Ladang Rimba,2.91484653539717,97.64782042896698,"11.01.18"
"11.01.18.2002",Gunong Kapho,2.900596035907144,97.60472447660092,"11.01.18"
"11.01.18.2003",Kampong Teungoh,2.9366132507888802,97.61682263727323,"11.01.18"
"11.01.18.2004",Krueng Batee,2.9058522498807973,97.62261574868073,"11.01.18"
"11.01.18.2005",Pulo Paya,2.9234657645487445,97.63453908609276,"11.01.18"
"11.01.18.2006",Jambo Papeun,2.9149771466948518,97.66302371291204,"11.01.18"
"11.01.18.2007",Cot Bayu,2.8724018269167364,97.67203091567357,"11.01.18"
"11.01.18.2008",Naca,2.913415880610569,97.6783052485425,"11.01.18"
"11.01.18.2009",Ie Jeureuneh,2.904597060023411,97.70020584252897,"11.01.18"
"11.01.18.2010",Lhok Raya,2.8536704024023694,97.69575436549566,"11.01.18"
"11.02.01.2001",Engkeran,3.423737675488231,97.82703932713456,"11.02.01"
"11.02.01.2002",Rumah Kampung,3.4042540645995554,97.84496649838657,"11.02.01"
"11.02.01.2004",Pasir Bangun,3.426392503112347,97.8316721839771,"11.02.01"
"11.02.01.2006",Kubu,3.429023559836291,97.81916450921118,"11.02.01"
"11.02.01.2007",Lawe Kongker,3.41892068576361,97.81514778843547,"11.02.01"
"11.02.01.2008",Kuta Cingkam II,3.3997151957290277,97.63506394216431,"11.02.01"
"11.02.01.2009",Muara Baru,3.4141925157744466,97.84206258900493,"11.02.01"
"11.02.01.2011",Kuta Batu I,3.443253558389761,97.55289483810932,"11.02.01"
"11.02.01.2012",Kuta Cingkam I,3.4392009707598223,97.83079938980443,"11.02.01"
"11.02.01.2013",Kuta Batu II,3.4530044448588235,97.81751494085354,"11.02.01"
"11.02.01.2014",Lawe Sempilang,3.410125164068247,97.68431642361182,"11.02.01"
"11.02.01.2015",Prapat Batu Nunggul,3.4554249974621545,97.57053983976994,"11.02.01"
"11.02.01.2016",Pulo Sepang,3.465732478337602,97.59459046808047,"11.02.01"
"11.02.01.2017",Rih Mbelang,3.4292469660992273,97.60292939291503,"11.02.01"
"11.02.01.2018",Kute Batu Baru,3.4614658314563793,97.80794071053926,"11.02.01"
"11.02.01.2019",Darul Amin,3.431111274045783,97.83736200927599,"11.02.01"
"11.02.01.2020",Lawe Lubang Indah,3.4088084606541122,97.81767612043015,"11.02.01"
"11.02.01.2021",Batu Hamparan,3.388450291045522,97.61610608391457,"11.02.01"
"11.02.01.2022",Paye Munje,3.409450574742248,97.84057774910883,"11.02.01"
"11.02.01.2023",Pulo Ndadap,3.4447420289756496,97.82242428383346,"11.02.01"
"11.02.01.2024",Pasir Nunggul,3.422391003954854,97.83579778714767,"11.02.01"
"11.02.01.2025",Cingkham Mekhanggun,3.431446041586972,97.82809443451282,"11.02.01"
"11.02.01.2026",Pintu Khimbe,3.415366381220101,97.5774013873269,"11.02.01"
"11.02.01.2027",Lawe Kongker Hilir,3.4135059769331146,97.81832928342203,"11.02.01"
"11.02.01.2028",Pulo Gadung,3.4707511019053383,97.62239620400032,"11.02.01"
"11.02.01.2029",Pasikh Pehkmate,3.4200005830036337,97.84105219049323,"11.02.01"
"11.02.01.2030",Pasikh Nunang,3.398468607226348,97.81702936065452,"11.02.01"
"11.02.01.2031",Deleng Kukusen,3.3735185582806566,97.63133369678562,"11.02.01"
"11.02.02.2001",Bukit Merdeka,3.377052442117856,97.91465654500487,"11.02.02"
"11.02.02.2002",Darul Aman,3.388221461379757,97.91876250857644,"11.02.02"
"11.02.02.2003",Lawe Kesumpat,3.3777580937381892,97.90656174250425,"11.02.02"
"11.02.02.2004",Lawe Tua Gabungan,3.37613532613496,97.9270920984302,"11.02.02"
"11.02.02.2005",Lawe Sigala Ii,3.372221653421963,97.92708545959623,"11.02.02"
"11.02.02.2006",Lawe Sigala Timur,3.3734091975355187,97.94434233837183,"11.02.02"
"11.02.02.2007",Lawe Sigala Barat,3.35034012339503,97.91773059501915,"11.02.02"
"11.02.02.2008",Suka Damai,3.346974751834381,97.89466281585173,"11.02.02"
"11.02.02.2009",Kute Tengah,3.3543024872212532,97.94465344675116,"11.02.02"
"11.02.02.2010",Tanah Baru,3.3512575131886675,97.93158360410268,"11.02.02"
"11.02.02.2011",Kedataran Gabungan,3.3144253978963207,97.91596888540046,"11.02.02"
"11.02.02.2012",Gabungan Parsaroan,3.304575179859339,97.92075040792827,"11.02.02"
"11.02.02.2013",Lawe Loning Gabungan,3.323201839166217,97.9425880207572,"11.02.02"
"11.02.02.2014",Lawe Loning Aman,3.347101768231255,97.96540030436037,"11.02.02"
"11.02.02.2015",Suka Maju,3.3567779397989193,97.93292777681287,"11.02.02"
"11.02.02.2016",Lawe Tua Makmur,3.369147978512147,97.91174068921038,"11.02.02"
"11.02.02.2017",Lawe Tua Persatuan,3.3767980333415135,97.9231526014964,"11.02.02"
"11.02.02.2018",Lawe Serke,3.3658987548493426,97.8925565755258,"11.02.02"
"11.02.02.2019",Lawe Rakat,3.3546408141251263,97.95381347431862,"11.02.02"
"11.02.02.2020",Suka Jaya,3.3443237142548257,97.91280309397976,"11.02.02"
"11.02.02.2021",Enmiya Batu Dua Ratus,3.3814195592927323,97.91538196465658,"11.02.02"
"11.02.02.2022",Sebungke,3.3843489590115787,97.91587404411777,"11.02.02"
"11.02.02.2023",Bukit Sepakat,3.373458636198885,97.91274355748864,"11.02.02"
"11.02.02.2024",Lawe Loning Sepakat,3.3197363162112468,97.93162777811443,"11.02.02"
"11.02.02.2025",Lawe Loning I,3.3472240511401883,97.95712786800529,"11.02.02"
"11.02.02.2026",Gaya Jaya,3.327494280621328,97.91392204607794,"11.02.02"
"11.02.02.2027",Gelah Musara,3.345798023491417,97.90451626637,"11.02.02"
"11.02.02.2028",Mulie Dame,3.3385998499247567,97.90653388233072,"11.02.02"
"11.02.02.2029",Lawe Loning Hakhapen,3.347096447697556,97.97379027282926,"11.02.02"
"11.02.02.2030",Karya Indah,3.3527515772003316,97.91005935445988,"11.02.02"
"11.02.02.2031",Kayu Mbelin,3.3712865121460647,97.93224112406944,"11.02.02"
"11.02.02.2032",Lawe Sigala Barat Jaya,3.351658860898324,97.9158635015437,"11.02.02"
"11.02.02.2033",Lawe Pekhidinen,3.3653615063457885,97.94114668142579,"11.02.02"
"11.02.02.2034",Kertimbang,3.3089740196376933,97.91882895099252,"11.02.02"
"11.02.02.2035",Ndauh Nitenggo,3.301288212280071,97.91586412077497,"11.02.02"
